months_as_customer,age,policy_number,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital_gains,capital_loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
48,65,KI4862,TX,100/300,2000,1420.53,0,45083,FEMALE,PhD,Doctor,Cooking,Divorced,4171.56,2497.52,2022-02-12,Vehicle Theft,Front Collision,Minor Damage,Police,IL,Muellermouth,"83182 Ortiz Junction Apt. 970, Floydshire, VA 83948",3,3,NO,1,0,NO,16155.89,4931.12,2436.7,12633.89,Toyota,Model A,2012,Y
73,50,Sd6177,FL,500/1000,2000,1071.98,0,53278,FEMALE,PhD,Lawyer,Cooking,Divorced,4017.27,4728.66,2024-02-13,Vehicle Theft,Front Collision,Minor Damage,Other,CA,Youngfurt,"50682 Donna Extension, East Crystal, TX 21369",6,2,,0,0,,7904.56,13987.35,12225.62,3096.16,Ford,Model B,2000,N
89,22,IC6505,NY,500/1000,500,1150.56,2000000,14250,MALE,High School,Lawyer,Cooking,Divorced,9170.37,2841.76,2021-03-16,Single Vehicle Collision,Rear Collision,Trivial Damage,Other,CA,Richardberg,"92596 Fischer Canyon, Joeside, WY 72161",13,3,,2,2,,34842.08,1899.76,2832.81,10625.48,Toyota,Model A,2001,Y
113,45,Zc2205,FL,500/1000,500,1263.75,2000000,79821,MALE,High School,Engineer,Reading,Married,9362.46,3739.98,2020-08-11,Parked Car,Side Collision,Trivial Damage,Fire,NY,Lake Meagan,"424 Mathis Ridge Apt. 145, Garretthaven, WV 05193",0,2,,0,2,YES,14237.49,13351.29,13537.59,8472.58,Toyota,Model C,2017,Y
119,44,Iz1523,IL,250/500,2000,1300.52,2000000,59166,MALE,High School,Manager,Cooking,Divorced,6975.06,820.07,2024-03-24,Vehicle Theft,No Collision,Major Damage,Fire,CA,Woodsside,"97461 Jennifer Shore, Simpsonside, MS 71538",17,1,,2,3,,39690.59,14416.21,3610.11,7512.96,Toyota,Model C,2020,Y
114,58,FT9968,IL,500/1000,500,957.88,0,20674,MALE,Master,Clerk,Traveling,Single,8.2,371.93,2021-09-30,Multi-vehicle Collision,Side Collision,Major Damage,Fire,IL,West Zachary,"858 Raymond Ferry, West Brett, AK 87476",4,1,,2,1,NO,44987.86,7185.76,9201.26,12914.01,Chevrolet,Model D,2010,Y
52,48,RD6695,FL,500/1000,500,1185.58,1000000,75106,FEMALE,PhD,Doctor,Reading,Divorced,8988.54,2691.13,2023-07-16,Single Vehicle Collision,Front Collision,Major Damage,Police,IL,North Emilyburgh,"554 White Pine, Murrayfurt, DC 46772",4,2,,1,3,YES,23571.57,7795.94,2104.7,14564.09,Honda,Model B,2017,N
45,60,VK2328,FL,250/500,2000,1208.0,2000000,35792,MALE,Master,Manager,Traveling,Divorced,9533.41,1996.27,2022-12-22,Vehicle Theft,Side Collision,Total Loss,Police,CA,Greerbury,"915 Martin Common, Jacobmouth, NJ 23818",10,2,YES,1,1,NO,16981.36,9233.99,10231.86,9609.98,Toyota,Model D,2023,N
114,26,zL6292,IL,100/300,500,1000.55,2000000,29553,FEMALE,Associate,Clerk,Cooking,Married,5902.66,4985.08,2023-05-24,Single Vehicle Collision,No Collision,Trivial Damage,Other,NY,West Alyssa,"38186 Diaz Rue Suite 846, Alexismouth, NM 89643",17,1,,2,3,NO,34614.08,7721.44,8607.67,10440.97,Chevrolet,Model C,2012,N
10,50,tO4303,CA,100/300,2000,1362.28,0,82182,FEMALE,Master,Doctor,Traveling,Married,5189.88,3149.57,2022-12-01,Multi-vehicle Collision,No Collision,Minor Damage,Other,TX,Lake Patriciashire,"9720 Adrienne Squares, Brandiview, AZ 11774",18,3,YES,1,2,NO,1483.94,9271.46,10111.78,7964.16,Honda,Model A,2010,Y
16,20,us3641,CA,500/1000,500,1465.06,0,59965,FEMALE,Master,Lawyer,Sports,Divorced,9017.32,90.39,2023-07-28,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,IL,West Mariaborough,"9367 John Meadow, Yorkton, RI 35333",3,1,YES,2,1,,40420.4,5283.26,4924.26,12314.65,Chevrolet,Model B,2019,N
34,65,Xw1410,NY,100/300,1000,974.39,0,23743,MALE,Associate,Manager,Traveling,Single,472.43,1064.27,2021-09-30,Parked Car,No Collision,Trivial Damage,Police,IL,Reyeshaven,"USS Horton, FPO AP 62483",19,2,,0,0,NO,19982.73,1907.83,4285.36,8697.33,Honda,Model C,2013,N
73,21,ar0927,IL,500/1000,2000,1421.04,2000000,47816,MALE,PhD,Manager,Gaming,Married,8781.87,4018.23,2025-04-01,Single Vehicle Collision,Rear Collision,Major Damage,Other,TX,East Megan,"2258 Butler Islands Suite 787, Kennethburgh, NM 93051",22,1,YES,0,2,NO,15847.79,14549.47,2407.14,9131.94,Toyota,Model D,2015,N
86,39,Ov8548,FL,100/300,1000,1336.65,1000000,96562,MALE,Bachelor,Engineer,Cooking,Single,7873.97,630.23,2023-05-07,Parked Car,Front Collision,Trivial Damage,Other,CA,Oconnellmouth,"82491 Lisa Meadow Suite 020, North Ericport, SC 30591",10,2,YES,0,1,YES,30840.43,5310.89,3624.1,9710.43,BMW,Model D,2000,N
64,37,Ph3132,FL,500/1000,1000,1087.07,2000000,43227,FEMALE,Bachelor,Clerk,Gaming,Divorced,4370.73,853.61,2025-06-17,Multi-vehicle Collision,Side Collision,Total Loss,Police,FL,Chadtown,"83682 Justin Haven Suite 699, Thomasbury, NV 84036",2,1,NO,1,2,YES,5979.74,10671.99,12996.87,9141.01,Toyota,Model B,2012,Y
85,29,ix4620,NY,250/500,2000,1301.22,0,68044,MALE,Master,Manager,Gaming,Married,7724.01,2680.36,2024-03-23,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,IL,West Keith,"USS Fox, FPO AE 93243",10,1,YES,2,2,YES,34382.12,5520.99,10835.64,5033.1,Honda,Model A,2016,N
63,41,im1231,IL,250/500,1000,659.9,1000000,80006,MALE,PhD,Engineer,Traveling,Married,5992.86,1291.63,2025-02-04,Vehicle Theft,Front Collision,Total Loss,Other,CA,Port Deanna,"60183 Baker Estate, Lake Angela, AK 70298",11,3,YES,1,1,NO,22479.66,8169.4,11278.57,11117.61,Toyota,Model D,2003,N
75,37,QD7681,IL,500/1000,500,833.96,2000000,23693,MALE,High School,Lawyer,Gaming,Married,5105.45,151.43,2021-11-16,Multi-vehicle Collision,Rear Collision,Major Damage,Other,NY,West Timothy,"472 Moore Ports Apt. 529, New Lisamouth, TN 73088",2,3,YES,0,1,NO,46880.62,7938.21,7837.4,13399.55,Chevrolet,Model A,2011,Y
62,52,lT1608,FL,250/500,500,856.72,2000000,58111,FEMALE,Associate,Lawyer,Reading,Married,1815.39,2225.85,2022-07-11,Parked Car,No Collision,Total Loss,Fire,TX,Lake Taylorland,"73992 Mark Extensions, New Stephanie, RI 28563",23,1,NO,2,0,YES,26082.32,13020.42,5665.49,10440.61,Ford,Model C,2008,N
64,23,QL2165,FL,500/1000,2000,941.01,0,10378,FEMALE,PhD,Engineer,Traveling,Single,2099.0,1980.27,2023-12-23,Parked Car,No Collision,Trivial Damage,Ambulance,TX,Joelside,"5398 Luke Inlet, Robertfort, SD 61190",1,3,,2,0,,2809.63,1199.25,9135.87,5434.12,Ford,Model A,2017,Y
107,61,pb3264,TX,250/500,500,1233.84,2000000,75348,FEMALE,PhD,Lawyer,Traveling,Single,6505.51,1949.31,2024-09-01,Parked Car,No Collision,Total Loss,Other,CA,Joseview,"127 Smith Ports Apt. 712, West Johnmouth, NC 65735",17,2,NO,1,2,,7194.5,8015.53,2111.85,9088.87,Ford,Model B,2002,N
96,55,LJ3752,FL,100/300,2000,1148.28,2000000,68520,MALE,Associate,Lawyer,Sports,Divorced,1875.31,3042.18,2021-06-06,Vehicle Theft,Rear Collision,Trivial Damage,Police,TX,East Edward,"56083 Benjamin Cape, Kathleenfort, TX 61528",18,3,NO,1,2,YES,39705.47,12024.67,3488.6,7696.93,Ford,Model D,2016,Y
11,29,wR8897,CA,100/300,500,788.93,2000000,28102,FEMALE,Master,Clerk,Reading,Single,5781.22,3048.77,2024-11-19,Vehicle Theft,Rear Collision,Total Loss,Ambulance,IL,Elizabethstad,"03044 Sandra Rue Apt. 995, South Carlburgh, VA 75279",0,1,,2,1,YES,22819.45,8867.84,5870.89,2643.2,Honda,Model D,2018,Y
29,70,XU0292,TX,250/500,2000,1346.15,1000000,77424,MALE,Master,Engineer,Traveling,Single,1265.37,1972.82,2021-04-08,Single Vehicle Collision,Rear Collision,Major Damage,Police,NY,Elizabethland,"8309 Rhonda Ports Suite 713, Davisville, MO 06847",7,3,YES,2,3,NO,7585.65,13059.02,5568.65,4028.57,Honda,Model A,2018,Y
89,51,hR2132,TX,100/300,500,1370.03,2000000,92304,MALE,High School,Lawyer,Traveling,Single,8793.2,1496.68,2021-10-03,Vehicle Theft,Side Collision,Trivial Damage,Police,TX,Ortizberg,"16612 Bobby River, South Derekmouth, WA 69858",22,3,NO,0,3,NO,7853.18,6878.13,3646.98,5555.84,Chevrolet,Model D,2018,Y
27,40,cs3393,CA,100/300,500,1233.88,2000000,75458,FEMALE,PhD,Lawyer,Cooking,Single,3667.18,4778.13,2024-03-12,Vehicle Theft,Side Collision,Minor Damage,Ambulance,FL,South Omar,"274 Edward Tunnel, Gregoryland, AK 73689",12,1,,1,1,NO,17989.15,13219.7,1968.3,4707.57,Honda,Model A,2021,Y
108,50,KQ8250,CA,500/1000,1000,763.54,0,43314,MALE,PhD,Clerk,Cooking,Divorced,3782.1,23.43,2023-10-31,Multi-vehicle Collision,Front Collision,Major Damage,Police,FL,East Caitlyn,"355 Franco Circles, Port Sarahshire, MI 17304",8,2,YES,2,3,YES,2713.13,2020.23,14988.05,7196.49,BMW,Model B,2010,N
53,34,Dh7013,NY,500/1000,500,633.73,2000000,19097,MALE,Associate,Manager,Gaming,Single,2640.59,2433.03,2025-06-08,Multi-vehicle Collision,No Collision,Major Damage,Police,TX,Jamesstad,"4230 David Summit Apt. 027, South Davidburgh, IN 73577",20,2,,1,3,YES,26914.56,8895.67,9083.68,12016.58,Toyota,Model D,2018,Y
54,49,Nd4029,FL,500/1000,2000,1280.55,2000000,58580,MALE,PhD,Doctor,Gaming,Divorced,5365.81,4290.98,2024-09-06,Vehicle Theft,Front Collision,Total Loss,Ambulance,NY,South Ronaldshire,"24815 Green Way, Port Natalie, SD 01494",22,1,NO,2,3,YES,42447.06,2287.65,4355.29,3349.92,Honda,Model A,2003,N
108,70,hb4030,TX,100/300,500,782.79,0,81259,MALE,PhD,Manager,Gaming,Divorced,4698.93,3259.5,2022-05-12,Parked Car,Side Collision,Major Damage,Fire,FL,Rebeccafurt,"USCGC Richardson, FPO AA 82146",9,2,NO,0,2,YES,12394.86,622.22,680.62,13740.59,BMW,Model B,2016,N
3,29,xs5795,IL,250/500,1000,719.92,1000000,56228,MALE,High School,Lawyer,Reading,Divorced,8473.82,4311.78,2021-01-09,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,FL,East John,"7601 Angela Trafficway, Port Kristenville, IL 03993",14,1,YES,1,2,YES,1964.33,10755.5,7673.84,9077.69,BMW,Model A,2018,Y
21,35,zr8317,TX,250/500,2000,1178.92,0,12294,FEMALE,PhD,Lawyer,Reading,Divorced,9235.97,720.99,2023-12-25,Parked Car,No Collision,Minor Damage,Other,CA,Martinhaven,"157 Eddie Burgs, West Janetmouth, ID 67133",23,2,NO,2,3,YES,9983.28,5911.32,14881.91,12708.74,Ford,Model B,2009,Y
34,62,dD6713,CA,250/500,1000,689.71,2000000,93905,MALE,High School,Doctor,Traveling,Married,5258.4,496.08,2020-10-31,Vehicle Theft,Side Collision,Minor Damage,Other,NY,West Christopher,"8474 Laurie Extensions Apt. 300, Whiteside, NC 89153",4,3,NO,1,1,YES,46778.26,2695.97,1009.64,9121.07,Ford,Model D,2013,Y
9,54,qF7669,TX,250/500,1000,1462.59,2000000,04391,MALE,High School,Lawyer,Cooking,Married,6049.15,150.13,2023-06-30,Single Vehicle Collision,No Collision,Major Damage,Fire,TX,North Anna,"627 Massey Lock, Morrowland, OR 08899",18,1,YES,1,1,,23612.48,3247.85,11791.04,9988.05,Ford,Model B,2002,Y
27,52,cd3270,FL,100/300,500,1268.92,1000000,35366,MALE,Master,Manager,Gaming,Single,1199.5,4021.32,2024-12-07,Parked Car,Front Collision,Total Loss,Other,NY,Perryville,"901 Brent Radial Suite 714, North Kaitlynview, IA 71788",15,1,,0,0,NO,41877.49,7094.43,4942.7,6402.4,Ford,Model B,2009,N
110,68,au1949,CA,250/500,1000,729.8,2000000,33176,FEMALE,High School,Doctor,Traveling,Single,2146.74,2938.57,2025-03-03,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,TX,West Kristenton,"497 Logan Pines, Fowlerland, NH 77875",23,2,NO,0,3,,2107.59,10278.84,6599.66,9569.89,BMW,Model A,2007,Y
61,44,JV1669,NY,100/300,1000,1142.41,1000000,38854,MALE,Associate,Lawyer,Traveling,Divorced,3590.9,2700.25,2024-03-16,Single Vehicle Collision,No Collision,Minor Damage,Fire,NY,South Rebeccaville,"0779 Wright Village Apt. 562, Lake Haley, TN 77961",3,3,,0,2,,29490.67,12703.11,2975.58,6733.07,Honda,Model C,2023,N
33,48,CZ9919,IL,500/1000,2000,1207.02,0,02422,MALE,Master,Manager,Reading,Single,5002.0,1346.17,2022-12-07,Vehicle Theft,Front Collision,Minor Damage,Fire,FL,Lake Lynnview,"203 Williams Mount Apt. 116, Port Erictown, TN 82784",21,3,YES,2,0,,2593.92,4727.85,12772.38,2394.13,Honda,Model C,2001,Y
52,54,xR1813,IL,250/500,1000,1147.14,2000000,92489,MALE,Associate,Lawyer,Gaming,Married,5403.32,2549.31,2022-09-06,Parked Car,No Collision,Minor Damage,Fire,NY,Lesterville,"88948 Lisa Vista Apt. 864, Amandaburgh, DE 59652",7,3,,1,2,NO,22152.98,2646.5,12907.4,2938.5,Ford,Model B,2023,N
88,65,CG8839,CA,250/500,1000,1412.4,0,49495,MALE,Associate,Engineer,Reading,Single,181.74,2594.99,2023-07-03,Multi-vehicle Collision,Front Collision,Trivial Damage,Other,CA,Randolphside,"8067 Kennedy Course, Port Jacob, CO 39764",18,1,,0,0,,26533.52,11637.71,8737.86,1804.73,BMW,Model A,2012,Y
3,55,FR1128,NY,500/1000,2000,1277.67,2000000,77889,MALE,Associate,Doctor,Cooking,Single,9338.19,3710.82,2023-11-26,Vehicle Theft,Rear Collision,Trivial Damage,Police,IL,Laceychester,"6970 Williams Knoll, Lake David, WY 12092",23,2,NO,2,0,,21837.61,14999.64,6133.36,1089.14,Toyota,Model C,2021,Y
32,45,cF6156,NY,250/500,2000,1351.53,1000000,72832,MALE,High School,Clerk,Reading,Married,924.67,3020.65,2025-06-01,Parked Car,Front Collision,Total Loss,Fire,IL,East Tony,"6517 White Route, New Saraport, RI 49825",9,1,YES,0,2,,1589.88,5763.77,5197.16,3968.02,Honda,Model D,2000,N
42,42,Bb8349,IL,100/300,2000,825.34,2000000,35319,FEMALE,Master,Manager,Cooking,Single,7161.14,477.45,2023-09-27,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,IL,Huntberg,"85162 Tina Knolls, Port Crystal, ND 72159",2,3,,0,1,,11902.12,6977.71,13875.42,4690.3,Toyota,Model B,2012,Y
5,51,rI0893,TX,100/300,500,1047.19,2000000,52946,FEMALE,Associate,Manager,Gaming,Married,6371.73,963.27,2021-07-15,Parked Car,Side Collision,Major Damage,Ambulance,FL,New Blake,"7287 Roger Road Apt. 141, Port Daniel, WV 95498",0,1,NO,0,1,,5640.36,11688.05,14281.06,8499.08,BMW,Model A,2017,Y
88,44,TA5923,NY,100/300,500,1307.67,1000000,14651,FEMALE,PhD,Engineer,Traveling,Divorced,8662.78,1987.91,2022-08-02,Single Vehicle Collision,Rear Collision,Trivial Damage,Fire,CA,East Thomas,"2304 Hawkins Court, Cooktown, GA 47728",1,2,NO,1,0,YES,5177.4,8642.59,8074.39,7145.08,Toyota,Model A,2023,Y
26,26,hN4724,IL,100/300,2000,984.49,1000000,13262,MALE,Associate,Engineer,Traveling,Divorced,7153.3,57.64,2022-11-04,Vehicle Theft,No Collision,Total Loss,Fire,TX,Stewartton,"0966 Theodore Streets Suite 182, Brookeshire, ND 83140",9,2,,0,2,,9707.51,2592.74,6877.19,14819.85,BMW,Model D,2000,Y
80,23,DJ8806,TX,250/500,500,929.36,2000000,19566,MALE,Bachelor,Manager,Gaming,Married,2348.78,2791.67,2020-10-29,Vehicle Theft,Rear Collision,Trivial Damage,Other,IL,West Christopherview,"59266 Gardner Ridges, Lake Theresa, UT 81574",5,1,NO,0,1,NO,33740.75,3157.46,7069.42,555.0,Honda,Model D,2022,N
120,40,Kt7486,FL,250/500,500,848.46,0,90768,FEMALE,Master,Clerk,Cooking,Divorced,8562.59,1347.81,2025-02-23,Parked Car,No Collision,Trivial Damage,Police,CA,West Matthewview,"Unit 0119 Box 2920, DPO AP 63121",18,1,,0,2,YES,2788.47,14637.02,2078.37,7898.77,Chevrolet,Model D,2009,Y
17,33,he3605,TX,500/1000,500,876.84,1000000,62692,FEMALE,Master,Clerk,Gaming,Single,1508.16,1681.39,2023-07-19,Vehicle Theft,Front Collision,Total Loss,Fire,TX,South Feliciaton,"65362 Xavier Green Suite 590, Washingtonton, PA 86492",8,3,YES,0,3,,34856.86,12114.93,9820.86,1775.15,Toyota,Model A,2021,N
100,30,Lq4248,IL,100/300,500,1078.08,1000000,23953,MALE,High School,Manager,Gaming,Married,2253.47,3385.84,2025-05-05,Parked Car,Side Collision,Minor Damage,Ambulance,IL,West Samanthafurt,"896 Jimenez Causeway Suite 642, Port Krystalport, NE 48235",13,3,YES,1,3,NO,43442.4,765.15,12777.76,12340.1,Toyota,Model B,2002,Y
105,41,KC7580,TX,250/500,2000,1274.78,0,40939,MALE,Associate,Engineer,Reading,Divorced,4014.49,1554.78,2024-08-22,Vehicle Theft,Rear Collision,Major Damage,Other,CA,Tamiborough,"2354 Liu Tunnel, Port Cynthia, MT 44607",3,3,,2,3,YES,49385.26,3438.22,1405.99,10633.58,Toyota,Model D,2017,Y
11,23,MM0165,TX,250/500,500,788.87,1000000,45986,MALE,Associate,Engineer,Cooking,Divorced,989.01,4113.18,2022-12-07,Vehicle Theft,Rear Collision,Minor Damage,Other,CA,North Albert,"USCGC Martin, FPO AE 16021",11,3,,2,0,,25859.01,1928.57,9896.21,12758.31,Honda,Model C,2011,Y
81,25,BE2427,NY,250/500,1000,906.65,1000000,91458,MALE,High School,Engineer,Cooking,Single,5581.12,3379.98,2021-12-17,Vehicle Theft,Rear Collision,Trivial Damage,Fire,FL,Collinsberg,"0112 Fletcher Courts, West Reneehaven, KS 70415",19,1,,0,3,YES,47329.18,2033.86,898.61,10508.76,Toyota,Model D,2004,Y
115,30,ag6008,IL,100/300,2000,1489.06,1000000,62705,FEMALE,Master,Engineer,Sports,Single,4851.65,4187.51,2024-11-14,Single Vehicle Collision,No Collision,Trivial Damage,Police,NY,Olsonfort,"Unit 2312 Box 9957, DPO AE 36309",5,2,,0,2,NO,23810.58,14569.07,956.43,2960.89,BMW,Model C,2006,Y
28,43,OZ2642,CA,250/500,500,951.63,0,56205,FEMALE,PhD,Manager,Sports,Married,8469.16,1297.91,2024-04-08,Vehicle Theft,Rear Collision,Trivial Damage,Other,TX,East Jessicaburgh,"75365 Delacruz Place Apt. 785, West Tonya, HI 41102",2,2,,2,0,YES,29325.15,14746.87,14007.01,10606.23,Ford,Model A,2010,Y
95,25,uq1838,FL,500/1000,500,949.56,0,47952,FEMALE,High School,Doctor,Gaming,Married,464.21,4705.08,2021-07-24,Parked Car,Side Collision,Total Loss,Fire,NY,Brandonchester,"7523 Daniel Fields Apt. 748, Flemingland, NV 52686",19,3,YES,2,1,NO,27549.64,4746.11,1456.4,841.98,BMW,Model A,2023,N
77,69,kb3427,NY,250/500,1000,1372.34,0,25618,MALE,High School,Lawyer,Reading,Married,4762.71,1823.64,2022-03-24,Vehicle Theft,Front Collision,Trivial Damage,Fire,CA,Cohenland,"PSC 5080, Box 1963, APO AE 33915",21,3,NO,0,2,,5445.05,545.53,747.6,2218.13,BMW,Model D,2013,N
99,27,Yo3069,FL,100/300,2000,1308.51,0,43099,FEMALE,Master,Doctor,Sports,Married,3209.52,3824.59,2023-04-10,Single Vehicle Collision,Side Collision,Minor Damage,Other,FL,West Claudia,"0018 Jennifer Locks, Wellsport, CA 56204",10,1,YES,0,2,,25389.78,1927.7,5753.07,2744.08,Toyota,Model D,2005,Y
94,42,Qx2444,NY,250/500,1000,1308.09,1000000,34796,FEMALE,Bachelor,Manager,Cooking,Married,1413.46,1790.52,2023-05-30,Vehicle Theft,Rear Collision,Minor Damage,Other,CA,Ronaldside,"179 Shannon Tunnel Apt. 053, East Amandahaven, TN 33984",1,3,NO,0,2,NO,40469.94,11443.13,7469.92,14926.16,Ford,Model D,2021,Y
28,24,BL6999,FL,500/1000,1000,1480.83,2000000,69666,MALE,Associate,Manager,Traveling,Single,8405.37,2516.27,2025-01-21,Parked Car,No Collision,Major Damage,Other,NY,Port Hannah,"9271 Franco Springs Apt. 463, Port Christopherside, MS 93624",5,3,YES,1,2,NO,34577.31,6340.99,2638.76,7037.59,Chevrolet,Model C,2001,N
54,45,JP2423,TX,250/500,500,1000.79,1000000,30173,MALE,Associate,Manager,Reading,Divorced,2065.27,1691.29,2022-08-15,Vehicle Theft,No Collision,Trivial Damage,Fire,TX,Martinbury,"18706 Sherry Port, East Zachary, AR 93783",19,1,YES,2,3,,25693.54,7390.16,1255.71,13490.85,Toyota,Model C,2016,N
76,61,hc8322,CA,250/500,500,1224.53,1000000,15832,MALE,Bachelor,Engineer,Traveling,Single,6873.04,4717.95,2025-05-23,Multi-vehicle Collision,No Collision,Major Damage,Other,NY,East Jerrytown,"6610 William Roads Suite 610, Port Kennethstad, WY 12682",10,3,NO,1,2,YES,16399.26,10386.27,11199.07,6466.66,Toyota,Model D,2016,N
64,63,uP0384,TX,500/1000,1000,742.91,0,32478,MALE,Associate,Clerk,Traveling,Single,8450.78,2384.28,2022-12-06,Vehicle Theft,Side Collision,Trivial Damage,Fire,CA,New Williamton,"8235 Ortiz Radial Suite 100, Lake Kendra, NH 99014",1,3,YES,0,1,NO,6061.08,11542.86,12620.79,12536.92,Honda,Model D,2019,Y
63,24,vV2054,FL,250/500,500,1301.49,0,77614,FEMALE,High School,Lawyer,Traveling,Divorced,4041.48,2767.29,2023-11-30,Single Vehicle Collision,Front Collision,Major Damage,Police,FL,Kimland,"6664 Charles Rue, Hendricksport, CO 93425",18,1,YES,2,1,YES,2449.81,3112.65,6491.53,14435.68,Chevrolet,Model A,2003,N
24,61,Iu3407,FL,500/1000,1000,1345.94,0,13683,FEMALE,PhD,Engineer,Reading,Married,4645.53,4435.3,2021-03-29,Single Vehicle Collision,Side Collision,Minor Damage,Other,CA,Mendezshire,"89058 Russell Plaza Apt. 482, Fergusonshire, RI 53618",14,1,NO,2,0,YES,15269.06,3375.13,3178.87,12609.4,Ford,Model C,2008,N
74,32,Ho6970,NY,500/1000,500,1106.88,1000000,71271,FEMALE,Associate,Clerk,Reading,Divorced,2222.92,2814.11,2021-10-29,Vehicle Theft,Front Collision,Total Loss,Police,CA,Granthaven,"PSC 9178, Box 7915, APO AE 49128",11,3,,2,2,YES,35245.16,3675.27,9268.31,2344.7,Ford,Model D,2005,Y
21,54,KD2571,NY,500/1000,500,913.26,0,49922,FEMALE,PhD,Manager,Reading,Single,8304.45,3592.63,2024-02-14,Vehicle Theft,No Collision,Total Loss,Fire,FL,Lake Brookeberg,"65789 Omar Hollow, New Melissashire, DC 10048",5,3,,1,2,YES,29817.49,4339.24,11359.32,9002.57,Toyota,Model D,2023,Y
65,52,hD5585,FL,500/1000,500,976.83,1000000,64288,FEMALE,Master,Engineer,Gaming,Single,5456.4,3325.54,2024-05-24,Single Vehicle Collision,Side Collision,Minor Damage,Fire,CA,Carterland,"4692 Colin Spring, West Christopher, OR 53298",2,2,NO,0,0,NO,13693.36,8800.12,1001.62,3764.97,Ford,Model C,2006,Y
27,29,jM6422,NY,250/500,500,921.77,0,63091,MALE,Bachelor,Lawyer,Traveling,Single,1135.22,4423.68,2021-08-24,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,NY,Williamland,"542 Madeline Key Suite 570, Ryanhaven, AL 76257",7,2,,2,2,,39385.02,9544.83,11448.27,4061.25,Ford,Model C,2007,N
118,28,TK2570,IL,500/1000,500,606.52,2000000,02868,MALE,Bachelor,Clerk,Sports,Divorced,2304.91,631.63,2021-09-04,Parked Car,Front Collision,Minor Damage,Fire,IL,North Crystalbury,"PSC 5640, Box 7232, APO AA 62105",1,2,NO,2,3,NO,45476.0,9370.06,9414.43,14294.99,Toyota,Model B,2007,N
52,30,uU8289,NY,500/1000,1000,878.09,1000000,37200,FEMALE,Associate,Engineer,Reading,Married,1822.52,3874.37,2021-12-25,Parked Car,Rear Collision,Major Damage,Other,TX,North Christopherhaven,"47312 Jones Plains, Adamland, WY 46563",19,1,,0,1,NO,22870.59,10693.36,1948.18,5899.47,Honda,Model B,2013,N
61,38,xa0119,CA,100/300,2000,1166.6,1000000,80509,FEMALE,Master,Engineer,Gaming,Divorced,254.05,3104.05,2025-04-04,Single Vehicle Collision,No Collision,Major Damage,Police,NY,Port Steven,"2610 Perez Viaduct, Brownshire, ID 06248",18,3,YES,2,2,NO,43853.44,4421.99,3270.25,10724.68,Toyota,Model C,2022,Y
111,39,uR7169,TX,250/500,1000,684.68,0,02428,MALE,High School,Clerk,Reading,Married,2377.63,4206.58,2020-10-01,Vehicle Theft,No Collision,Trivial Damage,Fire,TX,South Jonathanland,"543 Lauren Pike Suite 698, Port Meredith, DC 78512",14,3,YES,1,2,YES,8512.95,1854.65,8406.21,10768.84,BMW,Model C,2022,Y
76,29,Uf4716,NY,500/1000,2000,1034.79,0,82343,FEMALE,Master,Manager,Sports,Single,9616.42,4403.14,2022-08-29,Multi-vehicle Collision,No Collision,Total Loss,Police,TX,South James,"10450 Michael Points, Walkerburgh, NH 39399",19,1,YES,1,3,,27602.18,4702.62,6782.72,1331.29,Chevrolet,Model C,2020,N
95,51,Wp5748,IL,250/500,2000,1087.34,1000000,44724,FEMALE,Master,Doctor,Cooking,Single,179.89,2539.58,2022-04-15,Vehicle Theft,No Collision,Major Damage,Fire,TX,South Alyssa,"606 Lee Plaza Apt. 448, New Kevin, MD 30365",9,1,,1,2,YES,39501.04,6180.96,8554.01,3002.9,BMW,Model A,2003,Y
