customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,MonthlyCharges,TotalCharges,Churn
CUST01317,Female,0,No,Yes,50,Yes,Yes,DSL,36.57,1834.62,No
CUST01318,Female,0,Yes,No,62,No,No,DSL,108.42,6726.8,No
CUST01319,Female,0,No,No,21,Yes,No,DSL,118.85,2486.56,Yes
CUST01320,Male,0,Yes,Yes,70,Yes,No,No,25.0,1754.62,No
CUST01321,Female,0,Yes,Yes,32,Yes,No,Fiber optic,75.41,2417.52,No
CUST01322,Male,0,No,Yes,43,Yes,No,No,46.13,1975.57,Yes
CUST01323,Male,0,Yes,No,6,Yes,No,Fiber optic,103.24,612.44,No
CUST01324,Female,0,Yes,No,1,No,No,No,54.61,60.37,Yes
CUST01325,Male,0,No,No,16,Yes,No,Fiber optic,91.46,1464.54,No
CUST01326,Male,0,Yes,Yes,64,Yes,No,DSL,73.95,4739.23,No
CUST01327,Male,0,No,No,57,Yes,No,DSL,74.15,4220.24,No
CUST01328,Male,0,Yes,Yes,29,Yes,Yes,No,105.8,3058.81,No
CUST01329,Female,0,Yes,Yes,25,Yes,No,DSL,67.04,1669.24,No
CUST01330,Male,0,Yes,No,34,Yes,No,DSL,104.56,3554.09,Yes
CUST01331,Female,0,Yes,No,62,Yes,No,DSL,56.34,3493.55,No
CUST01332,Female,0,Yes,Yes,70,Yes,No,DSL,37.48,2630.75,Yes
CUST01333,Male,0,No,No,27,No,No,No,65.55,1774.17,No
CUST01334,Female,0,No,No,24,Yes,No,Fiber optic,69.84,1685.97,No
CUST01335,Female,0,No,No,60,Yes,No,Fiber optic,67.84,4061.97,No
CUST01336,Female,0,Yes,No,30,No,No,No,100.83,3017.5,No
CUST01337,Male,1,No,No,53,Yes,Yes,Fiber optic,76.47,4044.6,No
CUST01338,Female,0,No,No,66,Yes,No,No,108.84,7184.21,Yes
CUST01339,Female,1,No,No,50,Yes,No,DSL,71.42,3566.34,No
CUST01340,Female,0,Yes,No,57,Yes,Yes,No,42.47,2424.46,No
CUST01341,Male,0,No,Yes,33,Yes,No,DSL,32.95,1080.0,Yes
CUST01342,Female,0,No,No,58,Yes,No,Fiber optic,106.84,6188.78,Yes
CUST01343,Male,0,Yes,Yes,20,Yes,No,Fiber optic,25.62,511.6,Yes
CUST01344,Male,0,No,Yes,55,Yes,No,DSL,31.76,1744.32,No
CUST01345,Male,0,Yes,No,36,No,No,DSL,26.37,955.9,No
CUST01346,Male,0,No,Yes,63,Yes,No,DSL,62.37,3936.06,No
CUST01347,Male,1,No,No,18,Yes,No,DSL,73.26,1311.03,No
CUST01348,Male,0,No,No,52,Yes,No,Fiber optic,21.99,1149.73,Yes
CUST01349,Female,0,Yes,No,70,Yes,No,No,71.56,5010.48,No
CUST01350,Male,0,Yes,Yes,62,Yes,No,Fiber optic,59.38,3681.63,Yes
CUST01351,Female,0,No,Yes,61,Yes,No,Fiber optic,97.36,5930.86,Yes
CUST01352,Female,0,Yes,No,71,Yes,No,DSL,103.0,7317.79,Yes
CUST01353,Male,0,Yes,No,18,Yes,Yes,DSL,88.5,1584.19,Yes
CUST01354,Female,1,No,Yes,1,Yes,No,Fiber optic,67.35,62.9,No
CUST01355,Female,0,Yes,Yes,5,Yes,No,No,41.61,199.96,No
CUST01356,Female,0,Yes,No,28,Yes,No,No,104.71,2932.5,No
CUST01357,Female,0,Yes,Yes,40,Yes,Yes,DSL,54.17,2169.7,No
CUST01358,Male,0,Yes,No,50,Yes,No,Fiber optic,55.63,2789.32,Yes
CUST01359,Female,0,No,No,4,Yes,Yes,Fiber optic,111.6,451.08,No
CUST01360,Male,0,No,No,40,Yes,No,Fiber optic,117.56,4711.62,No
CUST01361,Female,0,No,No,61,Yes,No,Fiber optic,109.81,6703.63,No
CUST01362,Female,0,No,Yes,29,Yes,No,Fiber optic,119.82,3470.74,Yes
CUST01363,Male,0,No,No,61,Yes,Yes,DSL,106.89,6521.24,No
CUST01364,Female,0,No,No,26,No,No,No,90.44,2350.6,No
CUST01365,Female,0,Yes,No,49,No,No,DSL,49.38,2420.94,Yes
CUST01366,Female,0,No,No,51,Yes,No,Fiber optic,115.3,5881.74,Yes
CUST01367,Male,0,Yes,No,48,Yes,No,No,107.66,5171.72,No
CUST01368,Female,0,No,Yes,61,Yes,No,Fiber optic,44.07,2679.93,No
CUST01369,Male,0,No,No,59,Yes,No,DSL,68.92,4071.21,No
CUST01370,Female,0,Yes,No,53,Yes,Yes,DSL,27.01,1424.4,No
CUST01371,Male,0,No,No,4,Yes,No,Fiber optic,115.33,451.84,No
CUST01372,Male,0,Yes,No,8,No,No,DSL,77.28,618.62,No
CUST01373,Female,0,No,No,33,Yes,No,Fiber optic,44.52,1470.79,No
CUST01374,Female,0,Yes,No,35,Yes,No,DSL,49.24,1714.1,No
CUST01375,Male,0,No,No,19,Yes,No,No,118.07,2243.64,No
CUST01376,Male,0,Yes,Yes,62,Yes,No,DSL,81.56,5057.41,Yes
CUST01377,Female,0,Yes,No,66,Yes,No,Fiber optic,62.07,4087.67,No
CUST01378,Male,1,Yes,No,29,Yes,Yes,Fiber optic,69.98,2033.65,No
CUST01379,Female,0,Yes,No,68,Yes,No,Fiber optic,29.86,2024.69,No
CUST01380,Female,0,Yes,No,69,Yes,No,DSL,27.5,1903.39,No
CUST01381,Female,0,No,No,2,Yes,No,Fiber optic,79.27,154.76,No
CUST01382,Female,0,Yes,No,48,Yes,No,Fiber optic,71.2,3417.16,Yes
CUST01383,Male,1,Yes,No,41,Yes,No,DSL,55.92,2300.56,No
CUST01384,Female,0,Yes,Yes,23,Yes,No,No,76.61,1768.15,No
CUST01385,Male,1,No,Yes,43,Yes,No,No,27.27,1178.25,No
CUST01386,Female,1,No,No,0,Yes,No,DSL,114.4,-6.79,No
CUST01387,Male,1,No,No,53,Yes,Yes,Fiber optic,49.37,2607.57,Yes
CUST01388,Female,0,No,Yes,51,Yes,Yes,Fiber optic,27.18,1388.3,Yes
CUST01389,Male,0,Yes,Yes,35,No,No,DSL,36.95,1291.46,Yes
CUST01390,Male,0,Yes,No,37,Yes,No,DSL,29.55,1101.53,Yes
CUST01391,Female,0,Yes,No,43,Yes,No,No,37.86,1624.97,No
CUST01392,Female,0,No,No,46,Yes,No,Fiber optic,61.68,2835.49,No
CUST01393,Female,0,No,Yes,28,No,No,No,93.81,2627.2,No
CUST01394,Female,0,Yes,No,50,Yes,Yes,Fiber optic,47.23,2367.43,No
CUST01395,Male,0,Yes,No,40,Yes,No,DSL,63.59,2538.97,No
CUST01396,Female,0,Yes,No,63,Yes,No,DSL,112.88,7120.28,No
CUST01397,Male,0,Yes,No,47,Yes,No,Fiber optic,49.58,2331.06,Yes
CUST01398,Male,0,No,Yes,21,Yes,Yes,Fiber optic,99.47,2095.69,Yes
CUST01399,Female,0,Yes,No,16,Yes,No,DSL,35.78,572.99,No
CUST01400,Male,0,No,Yes,4,Yes,No,Fiber optic,37.83,156.76,Yes
CUST01401,Male,0,Yes,Yes,60,No,No,No,65.62,3928.23,Yes
CUST01402,Male,0,No,No,5,Yes,No,Fiber optic,43.41,223.03,Yes
CUST01403,Male,1,No,No,52,Yes,No,DSL,110.3,5736.08,Yes
CUST01404,Female,0,No,No,16,Yes,No,DSL,25.08,400.27,No
CUST01405,Female,0,No,No,58,Yes,No,No,79.73,4616.57,No
CUST01406,Female,0,No,No,38,Yes,No,No,80.42,3060.79,No
CUST01407,Female,0,No,No,53,Yes,No,DSL,26.6,1402.42,Yes
CUST01408,Male,0,No,Yes,47,Yes,No,No,93.26,4377.07,No
CUST01409,Male,0,No,No,36,Yes,No,DSL,66.89,2400.57,Yes
CUST01410,Female,0,No,Yes,47,Yes,No,DSL,92.31,4328.7,No
CUST01411,Female,0,No,No,67,Yes,No,DSL,102.69,6883.47,No
CUST01412,Female,0,No,Yes,26,No,No,DSL,52.29,1354.96,Yes
CUST01413,Male,0,No,No,26,No,No,No,68.45,1772.69,Yes
CUST01414,Female,1,Yes,No,71,No,No,Fiber optic,46.08,3268.08,No
CUST01415,Female,1,Yes,No,62,Yes,No,DSL,40.15,2489.28,No
CUST01416,Female,0,Yes,No,51,Yes,No,No,20.06,1023.13,No
CUST01417,Male,0,No,No,46,No,No,No,116.36,5349.9,No
CUST01418,Male,0,No,No,20,Yes,No,DSL,64.09,1281.7,Yes
CUST01419,Male,0,Yes,No,56,Yes,No,Fiber optic,21.31,1191.91,No
CUST01420,Male,0,No,No,41,Yes,No,Fiber optic,20.89,862.94,Yes
CUST01421,Male,1,No,Yes,47,Yes,Yes,Fiber optic,48.84,2286.07,No
CUST01422,Male,0,Yes,Yes,26,Yes,No,Fiber optic,21.39,563.5,No
CUST01423,Male,0,No,Yes,71,Yes,No,DSL,57.45,4073.83,No
CUST01424,Male,0,No,Yes,32,Yes,Yes,DSL,26.29,845.72,No
CUST01425,Female,1,Yes,No,34,Yes,Yes,No,23.93,811.72,No
CUST01426,Female,0,No,Yes,15,Yes,No,No,86.94,1299.99,No
CUST01427,Male,0,No,Yes,35,Yes,No,DSL,110.68,3876.11,No
CUST01428,Male,0,Yes,Yes,65,Yes,Yes,DSL,60.94,3966.48,No
CUST01429,Female,0,Yes,No,55,Yes,Yes,No,103.68,5701.4,Yes
CUST01430,Male,0,No,No,16,Yes,No,DSL,22.93,366.21,No
CUST01431,Male,1,Yes,No,19,Yes,No,DSL,97.77,1848.81,Yes
CUST01432,Male,0,Yes,No,7,Yes,No,DSL,26.28,192.44,No
CUST01433,Female,0,Yes,Yes,17,Yes,No,Fiber optic,103.84,1772.22,Yes
CUST01434,Female,0,No,No,17,Yes,No,DSL,108.24,1838.04,No
CUST01435,Female,0,No,No,17,Yes,No,Fiber optic,98.6,1681.5,No
CUST01436,Female,0,No,Yes,1,Yes,No,DSL,102.07,98.34,No
CUST01437,Female,0,Yes,No,71,Yes,Yes,No,76.15,5411.26,No
CUST01438,Male,0,No,No,50,Yes,No,No,46.49,2324.83,No
CUST01439,Female,0,Yes,No,9,Yes,No,No,84.32,758.1,No
CUST01440,Male,0,Yes,No,13,Yes,No,No,63.95,822.48,No
CUST01441,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,20.53,522.56,No
CUST01442,Female,1,Yes,Yes,46,No,No,DSL,67.68,3120.03,No
CUST01443,Female,0,No,Yes,29,No,No,DSL,85.12,2474.35,Yes
CUST01444,Male,0,No,Yes,55,Yes,No,DSL,21.39,1172.55,No
CUST01445,Male,0,Yes,Yes,41,Yes,No,DSL,82.14,3363.53,No
CUST01446,Male,0,No,No,3,Yes,No,Fiber optic,85.25,257.21,Yes
CUST01447,Female,0,No,Yes,10,No,No,No,35.81,365.02,No
CUST01448,Female,0,No,No,23,Yes,No,Fiber optic,63.11,1460.22,Yes
CUST01449,Female,0,Yes,No,66,Yes,No,Fiber optic,116.43,7679.76,No
CUST01450,Female,0,No,No,36,Yes,No,Fiber optic,108.42,3905.27,No
CUST01451,Female,0,Yes,No,1,Yes,No,DSL,61.08,65.56,Yes
CUST01452,Male,0,No,No,11,Yes,No,No,54.98,599.31,Yes
CUST01453,Female,1,Yes,No,20,Yes,No,Fiber optic,32.41,646.35,No
CUST01454,Male,0,No,No,68,Yes,No,DSL,23.52,1593.11,Yes
CUST01455,Male,0,Yes,No,70,Yes,No,No,49.75,3486.48,No
CUST01456,Male,1,Yes,No,63,Yes,No,Fiber optic,114.03,7191.17,Yes
CUST01457,Female,1,No,Yes,67,Yes,No,Fiber optic,115.86,7770.17,No
CUST01458,Female,0,No,No,42,Yes,No,Fiber optic,101.25,4255.9,No
CUST01459,Female,0,No,No,53,Yes,No,Fiber optic,55.08,2916.18,No
CUST01460,Male,0,No,No,61,No,No,DSL,34.36,2099.18,Yes
CUST01461,Male,0,Yes,Yes,11,Yes,No,No,79.55,882.34,Yes
CUST01462,Male,0,No,No,0,Yes,No,No,84.65,2.52,No
CUST01463,Male,0,Yes,No,71,Yes,No,Fiber optic,62.46,4432.92,No
CUST01464,Male,0,Yes,Yes,32,Yes,No,Fiber optic,89.16,2861.52,No
CUST01465,Male,0,No,No,63,Yes,No,No,94.67,5970.91,No
CUST01466,Female,0,No,No,67,Yes,Yes,DSL,98.31,6594.42,No
CUST01467,Female,0,No,No,13,Yes,No,No,70.23,921.05,No
CUST01468,Female,0,No,No,13,Yes,No,Fiber optic,99.16,1286.96,No
CUST01469,Female,0,No,No,8,Yes,No,Fiber optic,22.55,187.59,No
CUST01470,Male,0,Yes,No,25,No,No,Fiber optic,88.04,2202.41,No
CUST01471,Male,1,Yes,Yes,48,Yes,No,Fiber optic,43.56,2081.64,No
CUST01472,Female,0,No,No,16,No,No,DSL,47.05,755.52,No
CUST01473,Male,0,Yes,No,67,Yes,No,Fiber optic,29.13,1951.12,No
CUST01474,Female,0,Yes,No,59,Yes,No,Fiber optic,39.24,2310.66,No
CUST01475,Female,0,Yes,No,2,Yes,No,Fiber optic,119.2,247.81,No
CUST01476,Female,1,No,Yes,24,Yes,No,DSL,61.54,1468.06,No
CUST01477,Male,0,Yes,No,20,Yes,No,Fiber optic,112.78,2264.52,No
CUST01478,Female,0,No,No,11,Yes,No,Fiber optic,36.29,392.38,No
CUST01479,Female,0,No,Yes,53,Yes,No,No,40.41,2139.27,Yes
CUST01480,Female,0,Yes,Yes,0,Yes,No,No,75.78,-1.66,No
CUST01481,Male,0,No,Yes,0,No,No,No,54.95,4.62,No
CUST01482,Male,0,No,No,44,Yes,No,DSL,84.39,3707.47,Yes
CUST01483,Female,0,No,Yes,45,No,No,No,62.2,2808.72,No
CUST01484,Male,0,No,Yes,47,Yes,No,DSL,101.16,4759.5,Yes
CUST01485,Male,0,Yes,No,6,Yes,No,DSL,63.16,384.76,No
CUST01486,Male,1,No,No,9,Yes,Yes,DSL,77.23,687.2,No
CUST01487,Male,0,Yes,Yes,14,Yes,Yes,No,52.11,729.07,No
CUST01488,Male,0,No,Yes,39,Yes,No,DSL,90.4,3534.51,Yes
CUST01489,Male,0,No,Yes,10,Yes,No,DSL,85.47,850.1,Yes
CUST01490,Male,1,No,Yes,55,Yes,No,DSL,59.7,3276.41,No
CUST01491,Male,0,Yes,Yes,45,Yes,No,Fiber optic,47.6,2141.71,Yes
CUST01492,Male,0,Yes,No,44,Yes,Yes,No,81.41,3590.65,No
CUST01493,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,114.32,1371.58,No
CUST01494,Female,0,Yes,No,26,Yes,No,Fiber optic,33.26,862.86,Yes
CUST01495,Female,0,Yes,No,49,Yes,No,DSL,99.91,4898.6,No
CUST01496,Male,0,No,No,60,Yes,No,DSL,74.3,4466.74,Yes
CUST01497,Female,0,Yes,No,12,Yes,No,DSL,72.56,861.7,No
CUST01498,Female,0,No,No,11,Yes,No,Fiber optic,116.17,1270.94,No
CUST01499,Male,0,Yes,No,28,Yes,Yes,Fiber optic,80.59,2249.18,No
CUST01500,Male,0,No,No,19,Yes,No,DSL,103.05,1949.66,No
CUST01501,Male,0,No,Yes,30,Yes,No,No,71.45,2139.54,Yes
CUST01502,Female,0,No,Yes,7,Yes,No,No,44.99,309.52,No
CUST01503,Female,0,No,No,23,Yes,No,DSL,89.45,2058.32,No
CUST01504,Male,0,Yes,No,38,Yes,No,DSL,112.32,4264.71,Yes
CUST01505,Male,0,No,No,32,Yes,Yes,Fiber optic,104.12,3329.94,No
CUST01506,Male,0,Yes,No,41,Yes,No,DSL,39.84,1642.28,No
CUST01507,Female,0,Yes,No,14,Yes,No,DSL,51.69,716.77,No
CUST01508,Female,0,No,No,67,Yes,No,DSL,71.69,4801.0,No
CUST01509,Female,0,Yes,No,64,Yes,Yes,No,77.16,4933.38,No
CUST01510,Female,0,No,No,31,Yes,Yes,Fiber optic,39.38,1221.76,No
CUST01511,Male,0,Yes,No,10,Yes,No,DSL,43.0,434.73,No
CUST01512,Male,0,Yes,No,36,Yes,Yes,DSL,95.88,3458.02,No
CUST01513,Male,0,Yes,Yes,18,No,No,DSL,93.03,1674.85,Yes
CUST01514,Male,0,Yes,No,50,Yes,No,DSL,103.92,5203.1,No
CUST01515,Female,0,Yes,Yes,33,Yes,No,Fiber optic,113.29,3744.27,No
CUST01516,Female,0,Yes,Yes,70,Yes,Yes,No,50.83,3551.24,No
CUST01517,Male,1,Yes,No,59,Yes,No,DSL,105.96,6246.55,No
CUST01518,Male,1,No,Yes,52,Yes,No,DSL,86.6,4506.63,No
CUST01519,Female,0,Yes,No,11,Yes,No,DSL,115.78,1283.08,Yes
CUST01520,Male,0,No,Yes,61,Yes,No,DSL,47.21,2877.33,No
CUST01521,Female,0,Yes,No,65,Yes,No,No,46.97,3047.65,Yes
CUST01522,Male,0,No,Yes,47,No,No,DSL,90.43,4257.59,Yes
CUST01523,Male,0,Yes,No,39,Yes,Yes,DSL,112.84,4394.75,No
CUST01524,Male,0,Yes,Yes,23,No,No,DSL,102.46,2360.53,No
CUST01525,Male,0,No,No,49,Yes,No,Fiber optic,92.7,4532.98,No
CUST01526,Male,0,Yes,No,67,Yes,No,No,58.73,3925.29,No
CUST01527,Male,0,No,No,42,Yes,No,DSL,91.78,3853.79,No
CUST01528,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,100.11,1604.89,No
CUST01529,Female,0,No,Yes,54,Yes,Yes,DSL,95.33,5140.67,Yes
CUST01530,Female,0,Yes,Yes,33,Yes,No,Fiber optic,87.68,2898.72,Yes
CUST01531,Female,0,Yes,No,69,No,No,Fiber optic,24.71,1697.56,No
CUST01532,Female,0,No,No,59,Yes,Yes,Fiber optic,85.97,5072.9,No
CUST01533,Female,0,Yes,No,50,Yes,No,Fiber optic,67.83,3387.67,No
CUST01534,Male,1,No,Yes,34,Yes,No,No,116.16,3954.49,No
CUST01535,Male,0,Yes,No,33,Yes,Yes,Fiber optic,80.72,2669.84,No
CUST01536,Female,1,No,No,15,No,No,Fiber optic,80.82,1203.62,No
CUST01537,Male,1,Yes,Yes,17,Yes,Yes,Fiber optic,119.41,2023.82,Yes
CUST01538,Female,0,No,No,37,Yes,Yes,Fiber optic,29.36,1094.17,No
CUST01539,Female,0,No,No,42,Yes,No,DSL,47.63,1998.77,No
CUST01540,Male,0,Yes,Yes,31,Yes,No,DSL,85.61,2653.44,No
CUST01541,Male,1,Yes,Yes,6,Yes,No,DSL,51.52,302.48,Yes
CUST01542,Male,0,Yes,Yes,45,Yes,No,Fiber optic,54.62,2467.8,No
CUST01543,Female,0,No,No,60,Yes,No,Fiber optic,109.26,6564.06,No
CUST01544,Male,0,Yes,Yes,17,Yes,Yes,DSL,77.94,1315.02,No
CUST01545,Female,0,Yes,Yes,70,Yes,No,Fiber optic,30.29,2121.31,No
CUST01546,Female,0,Yes,No,39,Yes,No,No,51.09,1999.96,No
CUST01547,Female,0,Yes,Yes,49,Yes,No,DSL,27.61,1351.5,No
CUST01548,Male,0,No,Yes,4,Yes,No,DSL,75.61,301.18,No
CUST01549,Male,1,No,No,53,No,No,No,37.33,1976.08,No
CUST01550,Female,0,No,Yes,57,Yes,No,Fiber optic,105.71,6016.05,No
CUST01551,Male,1,No,No,21,Yes,No,DSL,77.73,1638.14,Yes
CUST01552,Male,0,No,No,37,No,No,Fiber optic,25.94,958.92,No
CUST01553,Male,0,Yes,No,48,Yes,No,Fiber optic,50.09,2404.94,No
CUST01554,Female,0,Yes,No,0,Yes,Yes,Fiber optic,81.63,-4.89,Yes
CUST01555,Female,0,No,Yes,35,Yes,No,Fiber optic,53.55,1879.93,No
CUST01556,Male,0,No,No,27,Yes,Yes,Fiber optic,71.32,1931.51,Yes
CUST01557,Female,0,No,No,34,Yes,Yes,Fiber optic,110.94,3773.02,No
CUST01558,Male,0,Yes,No,59,Yes,No,DSL,55.0,3253.09,Yes
CUST01559,Male,1,Yes,No,61,Yes,No,Fiber optic,53.59,3261.31,No
CUST01560,Male,1,Yes,No,45,Yes,No,No,101.98,4594.83,Yes
CUST01561,Male,0,No,No,60,No,No,DSL,51.88,3113.97,No
CUST01562,Female,0,No,No,64,Yes,No,Fiber optic,27.8,1773.82,Yes
CUST01563,Female,0,No,No,25,No,No,DSL,38.09,944.9,No
CUST01564,Female,0,Yes,No,34,Yes,Yes,DSL,114.88,3901.94,No
CUST01565,Male,1,No,No,56,Yes,No,No,113.33,6353.61,Yes
CUST01566,Male,0,Yes,No,62,Yes,No,DSL,42.48,2639.51,No
CUST01567,Male,0,Yes,No,3,No,No,DSL,75.35,228.95,No
CUST01568,Female,1,No,No,41,Yes,No,Fiber optic,33.74,1375.15,Yes
CUST01569,Male,0,Yes,No,44,Yes,No,Fiber optic,87.47,3857.78,Yes
CUST01570,Female,0,Yes,Yes,38,Yes,No,Fiber optic,38.53,1460.25,Yes
CUST01571,Female,0,No,No,64,Yes,No,DSL,24.98,1600.86,No
CUST01572,Female,0,No,Yes,21,Yes,No,DSL,102.49,2158.35,No
CUST01573,Female,0,Yes,No,10,No,No,DSL,52.54,518.06,No
CUST01574,Female,0,No,No,36,Yes,Yes,Fiber optic,30.85,1113.64,No
CUST01575,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,103.39,5160.15,No
CUST01576,Male,0,No,No,57,Yes,No,Fiber optic,96.24,5477.72,No
CUST01577,Male,0,No,No,6,No,No,Fiber optic,88.38,534.74,No
CUST01578,Female,0,No,Yes,7,No,No,DSL,111.12,770.94,No
CUST01579,Female,0,No,No,50,Yes,No,Fiber optic,68.92,3444.87,No
CUST01580,Male,0,Yes,No,22,Yes,No,DSL,32.81,716.79,Yes
CUST01581,Female,0,Yes,Yes,8,Yes,No,DSL,26.13,207.46,No
CUST01582,Female,0,Yes,No,45,Yes,Yes,Fiber optic,51.84,2324.34,Yes
CUST01583,Male,0,Yes,No,37,Yes,Yes,DSL,28.68,1066.26,No
CUST01584,Female,0,No,Yes,12,Yes,No,Fiber optic,73.55,874.18,No
CUST01585,Female,0,Yes,Yes,6,Yes,No,DSL,21.45,135.46,Yes
CUST01586,Female,0,Yes,No,10,Yes,No,Fiber optic,64.38,647.05,No
CUST01587,Male,0,Yes,No,49,Yes,No,DSL,37.85,1852.98,No
CUST01588,Male,0,No,Yes,66,Yes,No,No,56.83,3758.11,No
CUST01589,Male,0,Yes,Yes,40,Yes,Yes,DSL,87.5,3493.72,No
CUST01590,Female,0,No,No,28,No,No,Fiber optic,55.1,1538.09,No
CUST01591,Female,0,Yes,No,36,Yes,No,No,54.13,1941.42,Yes
CUST01592,Male,0,Yes,No,55,Yes,Yes,Fiber optic,119.08,6547.03,No
CUST01593,Female,0,Yes,No,15,No,No,Fiber optic,91.88,1387.93,Yes
CUST01594,Female,1,No,No,43,Yes,No,Fiber optic,71.39,3062.99,No
CUST01595,Female,0,No,No,49,Yes,No,Fiber optic,77.94,3825.68,Yes
CUST01596,Female,0,No,No,70,No,No,No,82.02,5744.44,No
CUST01597,Female,0,Yes,No,5,Yes,No,DSL,22.46,102.62,No
CUST01598,Male,0,Yes,No,17,Yes,No,No,28.03,485.41,No
CUST01599,Female,0,No,No,18,Yes,Yes,Fiber optic,84.92,1537.98,No
CUST01600,Male,0,Yes,No,50,Yes,No,No,56.45,2831.0,No
CUST01601,Female,0,No,No,65,Yes,No,DSL,25.54,1660.13,Yes
CUST01602,Male,0,No,No,2,No,No,No,49.75,93.91,No
CUST01603,Female,0,Yes,Yes,53,Yes,No,DSL,33.03,1748.42,No
CUST01604,Male,0,No,No,48,No,No,Fiber optic,111.63,5360.52,No
CUST01605,Female,0,Yes,No,27,No,No,Fiber optic,40.29,1085.41,Yes
CUST01606,Male,0,Yes,Yes,37,Yes,No,Fiber optic,34.37,1275.85,No
CUST01607,Female,1,Yes,No,27,Yes,No,Fiber optic,82.62,2236.65,No
CUST01608,Male,0,No,Yes,31,Yes,No,DSL,72.19,2232.08,No
CUST01609,Female,1,Yes,No,40,Yes,No,Fiber optic,77.59,3101.7,Yes
CUST01610,Male,0,No,Yes,35,Yes,Yes,DSL,63.59,2234.8,Yes
CUST01611,Male,0,No,No,35,No,No,Fiber optic,66.72,2330.2,Yes
CUST01612,Female,0,No,No,65,Yes,No,Fiber optic,97.88,6359.13,Yes
CUST01613,Female,0,No,Yes,9,Yes,No,DSL,41.99,368.62,No
CUST01614,Male,0,Yes,No,69,Yes,No,Fiber optic,59.65,4112.5,No
CUST01615,Female,0,Yes,Yes,71,Yes,No,Fiber optic,115.78,8217.8,No
CUST01616,Male,0,Yes,No,62,Yes,No,DSL,39.0,2410.0,No
CUST01617,Male,1,No,No,21,No,No,No,49.38,1027.01,No
CUST01618,Male,0,No,Yes,19,Yes,No,Fiber optic,39.16,745.55,No
CUST01619,Female,0,No,No,32,Yes,No,DSL,22.05,701.63,No
CUST01620,Male,0,No,Yes,14,Yes,No,DSL,46.98,648.08,No
CUST01621,Male,0,No,No,6,Yes,No,Fiber optic,24.65,155.1,Yes
CUST01622,Female,0,Yes,No,49,Yes,No,DSL,35.47,1739.72,Yes
CUST01623,Female,0,No,No,9,Yes,No,DSL,56.27,499.85,Yes
CUST01624,Female,1,No,No,36,Yes,No,DSL,22.07,801.82,Yes
CUST01625,Female,0,Yes,No,58,Yes,Yes,Fiber optic,95.3,5522.47,No
CUST01626,Male,0,No,No,62,Yes,Yes,Fiber optic,99.56,6167.27,Yes
CUST01627,Male,0,Yes,No,20,Yes,No,DSL,61.14,1230.69,Yes
CUST01628,Male,1,No,Yes,36,Yes,No,Fiber optic,118.47,4258.51,No
CUST01629,Male,0,No,No,44,Yes,No,No,87.9,3875.18,No
CUST01630,Female,0,No,Yes,13,Yes,No,No,94.37,1232.87,No
CUST01631,Male,0,Yes,Yes,42,Yes,Yes,No,39.23,1643.86,Yes
CUST01632,Male,0,No,No,32,Yes,Yes,No,103.74,3310.37,No
CUST01633,Female,0,No,No,2,Yes,No,DSL,114.5,220.65,Yes
CUST01634,Male,0,Yes,No,43,Yes,No,DSL,43.63,1868.28,No
CUST01635,Male,0,No,No,34,Yes,No,Fiber optic,88.65,3021.92,No
CUST01636,Male,0,No,No,24,No,No,Fiber optic,94.69,2270.64,No
CUST01637,Male,0,No,No,7,Yes,No,No,50.52,344.29,No
CUST01638,Male,0,Yes,Yes,61,Yes,No,DSL,67.5,4118.63,Yes
CUST01639,Male,0,Yes,No,17,Yes,Yes,Fiber optic,29.75,499.91,No
CUST01640,Female,0,No,No,27,Yes,No,Fiber optic,37.31,1002.07,No
CUST01641,Female,0,Yes,No,11,Yes,No,Fiber optic,26.16,280.98,No
CUST01642,Male,0,Yes,No,63,Yes,No,Fiber optic,76.02,4794.5,No
CUST01643,Male,0,No,No,1,Yes,No,DSL,82.53,72.54,No
CUST01644,Female,0,No,No,58,Yes,No,No,111.61,6472.16,No
CUST01645,Male,1,No,No,36,No,No,Fiber optic,74.22,2663.66,Yes
CUST01646,Male,0,Yes,No,3,Yes,Yes,Fiber optic,46.06,139.23,No
CUST01647,Male,0,Yes,No,40,Yes,No,DSL,25.95,1034.92,No
CUST01648,Female,0,Yes,Yes,44,Yes,No,Fiber optic,108.5,4764.57,No
CUST01649,Male,0,Yes,Yes,33,Yes,No,DSL,67.89,2239.59,No
CUST01650,Female,0,No,Yes,12,Yes,No,DSL,93.73,1126.17,Yes
CUST01651,Male,0,No,No,6,Yes,No,DSL,21.46,123.71,No
CUST01652,Female,0,Yes,No,31,Yes,No,DSL,68.81,2138.42,No
CUST01653,Female,0,Yes,No,22,Yes,No,Fiber optic,52.57,1153.96,No
CUST01654,Male,0,Yes,Yes,48,Yes,No,DSL,23.03,1110.43,No
CUST01655,Female,0,Yes,No,71,Yes,Yes,No,97.57,6929.05,Yes
CUST01656,Male,0,Yes,No,46,Yes,No,DSL,71.29,3286.73,No
CUST01657,Female,0,No,No,36,No,No,DSL,53.32,1920.46,No
